0.09076175040518639	0.08049702863317126	0.05780659103187466	0.04267963263101027	0.012965964343598054	0.02971366828741221	0.002701242571582928	0.025391680172879523	0.031334413830361965	0.039978390059427334	0.024311183144246355	0.007023230686115613	0.07401404646137223	0.06699081577525662	0.05348460291734198	0.01350621285791464	0.02971366828741221	0.06050783360345759	0.05294435440302539	0.011885467314964884	0.06212857914640735	0.097784981091302	0.031874662344678555	
0.06304347826086956	0.08097826086956522	0.07173913043478261	0.019021739130434784	0.008152173913043478	0.05652173913043478	0.003260869565217391	0.028804347826086957	0.024456521739130436	0.05652173913043478	0.02608695652173913	0.005978260869565218	0.08097826086956522	0.08478260869565217	0.04565217391304348	0.016304347826086956	0.034782608695652174	0.08478260869565217	0.06684782608695652	0.004891304347826087	0.03315217391304348	0.08423913043478261	0.019021739130434784	
0.060827102090645506	0.04822218831069739	0.0936670227376774	0.14075995727147872	0.017793377079200368	0.07181443613612086	0.02798718144361361	0.018129101175034336	0.03900503586143751	0.020540210590569204	0.007324889363650237	0.025301388676941858	0.014222493514420877	0.06809095070959865	0.0853654814588738	0.001587059362124218	0.015046543567831527	0.03082557607202808	0.0648252708683046	0.019899282771249808	0.0907370669922173	0.02508774607050206	0.012940637875782085	
0.0188017046878917	0.06593131110554024	0.04412133366758586	0.013035848583604914	0.02707445475056405	0.08122336425169216	0.025068939583855605	0.05790925043870644	0.03459513662572073	0.028829280521433943	0.04938581098019554	0.012785159187766357	0.01905239408373026	0.08147405364753071	0.06994234143895713	0.012785159187766357	0.05540235648032088	0.06267234895963901	0.05740787164702933	0.03710203058410629	0.05239408373025821	0.06192028077212334	0.031085485083980947	
0.06831983805668017	0.0860323886639676	0.05921052631578947	0.03694331983805668	0.016194331983805668	0.05060728744939271	0.00708502024291498	0.02834008097165992	0.0430161943319838	0.044534412955465584	0.0298582995951417	0.00708502024291498	0.07692307692307693	0.06022267206477733	0.04959514170040486	0.023785425101214574	0.02783400809716599	0.06275303643724696	0.05516194331983806	0.01771255060728745	0.04402834008097166	0.08147773279352227	0.02327935222672065	
0.02519777322004102	0.07647231174919426	0.0571344857896279	0.014063873425139173	0.020509815411661296	0.06152944623498389	0.017286844418400234	0.067975388221506	0.05010254907705831	0.03457368883680047	0.05859947260474656	0.01377087606211544	0.01582185760328157	0.04951655435101084	0.07207735130383827	0.01670084969235277	0.04336360972751245	0.05918546733079402	0.03457368883680047	0.03252270729563434	0.05977146205684149	0.07852329329036038	0.04072663346029886	
0.07337627482555019	0.018518518518518517	0.04487385936661299	0.21508319914117016	0.0035963499731615674	0.040365002683843264	0.029414922168545358	0.031454643048845946	0.010359634997316156	0.013365539452495974	0.012184648416532474	0.02265163714439077	0.008641975308641974	0.04868491680085883	0.06951154052603328	0.004562533548040795	0.05050993022007515	0.05233494363929147	0.12807300053676865	0.0030059044551798177	0.05029522275899088	0.06065485775630703	0.00848094471282877	
0.03227946053504311	0.07937209816493478	0.04289188591642715	0.024320141499005084	0.003979659518019014	0.10789299137740438	0.029847446385142605	0.06566438204731373	0.05858943179305771	0.020561574176431573	0.004200751713464515	0.006190581472474021	0.04797700641167367	0.1140835728498784	0.057483970815830204	0.0557152332522662	0.008180411231483529	0.012823347335839045	0.038691134202962635	0.04289188591642715	0.038912226398408134	0.07804554499226177	0.029405261994251603	
0.027222777222777224	0.07317682317682318	0.03896103896103896	0.04095904095904096	0.04520479520479521	0.06493506493506493	0.017732267732267732	0.08491508491508491	0.03871128871128871	0.03196803196803197	0.04320679320679321	0.011488511488511488	0.01948051948051948	0.07717282717282717	0.062187812187812185	0.01073926073926074	0.041458541458541456	0.0492007992007992	0.05194805194805195	0.037212787212787216	0.042707292707292704	0.061938061938061936	0.027472527472527472	
0.05415904202382099	0.03871713377636521	0.06160711419307201	0.037240360846255094	0.006324440591993322	0.03126906160711419	0.08340556679187133	0.08366239686667308	0.033516324761629586	0.002150951876464734	3.53141352852419E-4	0.026774535298083407	0.06260233073292883	0.08700118783909595	0.07608590966002118	0.024142027031365372	0.005393431570836945	0.006677581944845742	0.03566727663809432	0.0026967157854184726	0.0873864329512986	0.0959260329384571	0.0572410029214421	
